id,rowid,avalue,addressout,addressin,bvalue,bit_position,buttonpath,code,decimal,defaultvalue,delay,delta,description,dimension,frequency,functioncode,grpcategory,idgroup,idhsvariable,idvarmdl,idvariable,imageoff,imageon,inserttime,isactive,iscancelled,ishaccp,islogic,isonchange,lastupdate,length,maximum,measureunit,minimum,priority,readwrite,signed,todisplay,type,varencoding,detail_id,devicemodel
c94d25eb-ca02-40cb-a282-f927ab0f6a06,1,,32,32,,0,,S_ALM_AUTOSTART_PD,false,0,0,0,Auto-start pump down alarm,8,30,,51,8,-1,61022,61159,,,2020-04-07 14:59:13.284000,true,false,false,false,false,2020-04-07 14:59:13.284000,8,,,0,2,1,true,NONE,4,,,9873fa53-241d-4722-85e6-225822467ec9
181a1c3f-9c35-41ee-b29a-f5ca0d9ac5d1,2,,15,15,,0,,ALR_LOW_TEMP,false,0,0,0,Low Temperature Alarm,8,30,,46,8,-1,61034,61171,,,2020-04-07 14:59:13.284000,true,false,false,false,false,2020-04-07 14:59:13.284000,8,,,0,1,3,true,NONE,4,,,9873fa53-241d-4722-85e6-225822467ec9
3a656e75-1d1a-4bcc-89cf-d7ac2c21954a,3,,18,18,,0,,S_ALM_RITARDATO_ESTERNO,false,0,0,0,Delayed external alarm,8,30,,40,8,-1,61044,61181,,,2020-04-07 14:59:13.284000,true,false,false,false,false,2020-04-07 14:59:13.284000,8,,,0,1,3,true,NONE,4,,,9873fa53-241d-4722-85e6-225822467ec9
cc7f4c5f-9c9b-4c21-931b-c92a9988f491,4,,24,24,,0,,S_ALM_ALTA_TEMP_COND,false,0,0,0,Condenser high temperature alarm,8,30,,46,8,-1,61046,61183,,,2020-04-07 14:59:13.284000,true,false,false,false,false,2020-04-07 14:59:13.284000,8,,,0,1,3,true,NONE,4,,,9873fa53-241d-4722-85e6-225822467ec9
39ef614c-4572-45bc-856d-1714c36a2eb5,5,,8,8,,0,,S_ALM_SONDA_3,false,0,0,0,3rd probe alarm,8,30,,0,8,-1,59857,38882,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
c0d2ba02-b5d8-43b8-bf11-f0bfc50499a8,6,,7,7,,0,,S_ALM_SONDA_2,false,0,0,0,2nd probe alarm,8,30,,0,8,-1,59858,38883,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
7d47abeb-d4c9-4b69-be95-7bedbeb5bb0c,7,,25,25,,0,,S_ALARM_PORTA_APERTA,false,0,0,0,Open door alarm status,8,30,,39,8,-1,59859,38884,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
70d6d7ca-710a-4a45-b83d-4e43cbdc1f15,8,,28,28,,0,,ALR_EEPROM_FUNZ,false,0,0,0,Operation parameter eeprom alarm,8,30,,42,8,-1,61050,61187,,,2020-04-07 14:59:13.284000,true,false,false,false,false,2020-04-07 14:59:13.284000,8,,,0,1,1,true,NONE,4,,,9873fa53-241d-4722-85e6-225822467ec9
8204b512-6d2a-4880-a3f2-9b15737c03ba,9,,22,22,,0,,S_ALM_BASSA_PRESSIONE,false,0,0,0,Low pressure alarm,8,30,,45,8,-1,61062,61201,,,2020-04-07 14:59:13.284000,true,false,false,false,false,2020-04-07 14:59:13.284000,8,,,0,2,1,true,NONE,4,,,9873fa53-241d-4722-85e6-225822467ec9
b15abf3c-9b49-45b3-a1ae-64004cad3d3d,10,,6,6,,0,,S_ALM_SONDA_1,false,0,0,0,1st probe alarm,8,30,,0,8,-1,59860,38885,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
3e6eda23-4239-4f55-9781-e2a93aa77085,11,,0,0,,0,,OFFLINE,false,0,0,0,OFFLINE,16,30,,47,8,-1,59876,38902,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,16,,,,1,1,false,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
e11bcd2e-4777-4983-bbb1-3fc5e3bc09ce,12,,17,17,,0,,S_ALM_EEPROM_PAR_MACC,false,0,0,0,Machine parameters eeprom alarm,8,30,,0,8,-1,59894,38921,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
efd71a95-0e89-4359-bd0b-c5fc312bcedc,13,,13,13,,0,,S_ALM_TIMEOUT_DEFROST,false,0,0,0,Timeout defrost alarm,8,30,,39,8,-1,59904,38931,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,3,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
1ae2f56a-2000-408e-bc10-03c6758dd0e2,14,,14,14,,0,,S_ALM_PRE_ALTA_TEMP_COND,false,0,0,0,High temperature condenser pre-alarm,8,30,,39,8,-1,59910,38937,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
c2365bf0-c98a-4e55-a7bf-db165799e05f,15,,9,9,,0,,S_ALM_BASSA_TEMP,false,0,0,0,Low temperature alarm,8,30,,0,8,-1,59911,38938,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
5047010b-cade-4850-a9b6-3e2983a5a7c6,16,,12,12,,0,,S_ALM_RITARDATO_ESTERNO,false,0,0,0,External delay alarm,8,30,,0,8,-1,59916,38943,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
d7f417cd-1f87-4aea-a14c-7bc34b934d47,17,,15,15,,0,,S_ALM_ALTA_TEMP_COND,false,0,0,0,High temperature condenser alarm,8,30,,0,8,-1,59919,38947,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
42b7452c-5abe-45f6-95ed-c0233f2372ac,18,,24,24,,0,,S_PRE_ALARM_PORTA_APERTA,false,0,0,0,Open door pre-alarm status,8,30,,39,8,-1,59944,38976,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,3,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
7e260d61-b60f-469e-b983-bd36dc805915,19,,11,11,,0,,S_ALM_IMMEDIATO_ESTERNO,false,0,0,0,External immediate alarm,8,30,,0,8,-1,59951,38983,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
55203d0f-e82c-44e2-9a1e-84671344b245,20,,18,18,,0,,S_ALM_EEPROM_PAR_FUNZ,false,0,0,0,Functions parameters eeprom alarm,8,30,,0,8,-1,59953,38985,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
6ed1928e-3e1e-4461-99fe-03443e4a62ba,21,,16,16,,0,,S_ALM_RTC_GUASTO,false,0,0,0,Broken RTC alarm,8,30,,39,8,-1,59957,38989,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
3396e4fd-b78a-4368-8fcc-c697f13bf979,22,,10,10,,0,,S_ALM_ALTA_TEMP,false,0,0,0,High temperature alarm,8,30,,0,8,-1,59958,38990,,,2020-04-05 17:05:13.369000,true,false,false,false,false,2020-04-05 17:05:13.369000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
1f50f2bb-bbe8-4bc2-96a2-1744241a9312,23,,8,8,,0,,S_ALM_SONDA_3,false,0,0,0,3rd probe alarm,8,30,,0,8,-1,59857,39005,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
4af52d0a-4843-4ebc-a751-455e421c1f13,24,,7,7,,0,,S_ALM_SONDA_2,false,0,0,0,2nd probe alarm,8,30,,0,8,-1,59858,39006,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
0b62ea8d-7bd1-4ab9-9064-6ef3dda15b2e,25,,25,25,,0,,S_ALARM_PORTA_APERTA,false,0,0,0,Open door alarm status,8,30,,39,8,-1,59859,39007,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
81e89641-b3bd-4a40-8e7f-2b7abefa567d,26,,6,6,,0,,S_ALM_SONDA_1,false,0,0,0,1st probe alarm,8,30,,0,8,-1,59860,39008,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
f5415f4c-8307-471c-a494-bf1d57a0920d,27,,0,0,,0,,OFFLINE,false,0,0,0,OFFLINE,16,30,,47,8,-1,59876,39025,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,16,,,,1,1,false,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
46554ea7-850c-44da-96b3-ca1fb9cd0ecb,28,,17,17,,0,,S_ALM_EEPROM_PAR_MACC,false,0,0,0,Machine parameters eeprom alarm,8,30,,0,8,-1,59894,39044,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
0ef0eae9-1803-450e-b357-b7bb4d5839ef,29,,13,13,,0,,S_ALM_TIMEOUT_DEFROST,false,0,0,0,Timeout defrost alarm,8,30,,39,8,-1,59904,39054,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,3,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
1f48bf98-cb02-47d9-bba3-458fe970e8a6,30,,14,14,,0,,S_ALM_PRE_ALTA_TEMP_COND,false,0,0,0,High temperature condenser pre-alarm,8,30,,39,8,-1,59910,39060,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
0bceb683-f635-4848-8efb-b1b7f93fc68e,31,,9,9,,0,,S_ALM_BASSA_TEMP,false,0,0,0,Low temperature alarm,8,30,,0,8,-1,59911,39061,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
6aea5866-52d0-413f-bfd3-d03425d099ae,32,,12,12,,0,,S_ALM_RITARDATO_ESTERNO,false,0,0,0,External delay alarm,8,30,,0,8,-1,59916,39066,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
eaefe245-21dc-4eef-b535-1fce9c3a8559,33,,15,15,,0,,S_ALM_ALTA_TEMP_COND,false,0,0,0,High temperature condenser alarm,8,30,,0,8,-1,59919,39070,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
afe7f131-ea8f-4bf2-a945-90b0611bb624,34,,24,24,,0,,S_PRE_ALARM_PORTA_APERTA,false,0,0,0,Open door pre-alarm status,8,30,,39,8,-1,59944,39099,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,3,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
031229ff-8153-4026-a4e3-43e9df0cec42,35,,11,11,,0,,S_ALM_IMMEDIATO_ESTERNO,false,0,0,0,External immediate alarm,8,30,,0,8,-1,59951,39106,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
fc753fcf-a37f-4368-bf69-4f1bb0fd53b5,36,,18,18,,0,,S_ALM_EEPROM_PAR_FUNZ,false,0,0,0,Functions parameters eeprom alarm,8,30,,0,8,-1,59953,39108,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
f053cd57-9ff2-4c79-bb04-d3e0e536e8f2,37,,16,16,,0,,S_ALM_RTC_GUASTO,false,0,0,0,Broken RTC alarm,8,30,,39,8,-1,59957,39112,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
3506aa16-aeda-480f-9b2d-baca7f338824,38,,10,10,,0,,S_ALM_ALTA_TEMP,false,0,0,0,High temperature alarm,8,30,,0,8,-1,59958,39113,,,2020-04-05 17:05:13.592000,true,false,false,false,false,2020-04-05 17:05:13.592000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
464ba58d-f6f0-4337-8e5a-4a5b31816175,39,,8,8,,0,,S_ALM_SONDA_3,false,0,0,0,3rd probe alarm,8,30,,0,8,-1,59857,39128,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
e074f0ea-db16-4180-8a21-784687de426c,40,,7,7,,0,,S_ALM_SONDA_2,false,0,0,0,2nd probe alarm,8,30,,0,8,-1,59858,39129,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
cc8a926e-42c5-4f16-8007-a19874db556f,41,,25,25,,0,,S_ALARM_PORTA_APERTA,false,0,0,0,Open door alarm status,8,30,,39,8,-1,59859,39130,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
18029801-156c-49ed-9157-7387a410074a,42,,6,6,,0,,S_ALM_SONDA_1,false,0,0,0,1st probe alarm,8,30,,0,8,-1,59860,39131,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
685b77d3-a2cb-40db-bad7-d1e3caae63bb,43,,0,0,,0,,OFFLINE,false,0,0,0,OFFLINE,16,30,,47,8,-1,59876,39148,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,16,,,,1,1,false,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
221610bd-1e80-409b-aa4d-c4c7333c298b,44,,17,17,,0,,S_ALM_EEPROM_PAR_MACC,false,0,0,0,Machine parameters eeprom alarm,8,30,,0,8,-1,59894,39167,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
0cbcdb66-6a82-41c0-abc3-fe830e5368f6,45,,13,13,,0,,S_ALM_TIMEOUT_DEFROST,false,0,0,0,Timeout defrost alarm,8,30,,39,8,-1,59904,39177,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,3,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
c6d3b49a-15d4-468f-8003-99ff7644aa50,46,,14,14,,0,,S_ALM_PRE_ALTA_TEMP_COND,false,0,0,0,High temperature condenser pre-alarm,8,30,,39,8,-1,59910,39183,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
db6bc1d8-6206-4116-bab6-28a7d8804184,47,,9,9,,0,,S_ALM_BASSA_TEMP,false,0,0,0,Low temperature alarm,8,30,,0,8,-1,59911,39184,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
de05ab4b-ef14-44e8-aaf5-8778def0e432,48,,12,12,,0,,S_ALM_RITARDATO_ESTERNO,false,0,0,0,External delay alarm,8,30,,0,8,-1,59916,39189,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
24e2f9ed-8b92-4627-90bb-d78d0deff518,49,,15,15,,0,,S_ALM_ALTA_TEMP_COND,false,0,0,0,High temperature condenser alarm,8,30,,0,8,-1,59919,39193,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
121eed4c-f826-44f2-a4c1-c6ba4757844c,50,,24,24,,0,,S_PRE_ALARM_PORTA_APERTA,false,0,0,0,Open door pre-alarm status,8,30,,39,8,-1,59944,39222,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,3,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
68c3ae32-db2e-45cd-8728-ff26564bcb9c,51,,11,11,,0,,S_ALM_IMMEDIATO_ESTERNO,false,0,0,0,External immediate alarm,8,30,,0,8,-1,59951,39229,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
5fcc5acc-1887-4c1a-8ee3-ee62f9f7ac81,52,,18,18,,0,,S_ALM_EEPROM_PAR_FUNZ,false,0,0,0,Functions parameters eeprom alarm,8,30,,0,8,-1,59953,39231,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
3c44a693-1362-4597-bd39-379e8bc77a13,53,,16,16,,0,,S_ALM_RTC_GUASTO,false,0,0,0,Broken RTC alarm,8,30,,39,8,-1,59957,39235,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
8c1727c8-ac30-4e90-bace-03d1b238280b,54,,10,10,,0,,S_ALM_ALTA_TEMP,false,0,0,0,High temperature alarm,8,30,,0,8,-1,59958,39236,,,2020-04-05 17:05:13.815000,true,false,false,false,false,2020-04-05 17:05:13.815000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
0874dff1-c7b3-4803-8bcb-bd0405e20bba,55,,8,8,,0,,S_ALM_SONDA_3,false,0,0,0,3rd probe alarm,8,30,,0,8,-1,59857,39251,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
043bb09f-df2a-4204-9937-1daa4b020dea,56,,7,7,,0,,S_ALM_SONDA_2,false,0,0,0,2nd probe alarm,8,30,,0,8,-1,59858,39252,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
e0165d23-63d8-4b2b-9e87-0fae7c6b2f01,57,,25,25,,0,,S_ALARM_PORTA_APERTA,false,0,0,0,Open door alarm status,8,30,,39,8,-1,59859,39253,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
ef1bc386-a8b5-47ff-ad8a-746dd6406023,58,,6,6,,0,,S_ALM_SONDA_1,false,0,0,0,1st probe alarm,8,30,,0,8,-1,59860,39254,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
59b048eb-f96b-4a75-9754-88d96d3d2d1a,59,,0,0,,0,,OFFLINE,false,0,0,0,OFFLINE,16,30,,47,8,-1,59876,39271,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,16,,,,1,1,false,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
74831f27-6873-4419-9186-5f7a132ed58e,60,,17,17,,0,,S_ALM_EEPROM_PAR_MACC,false,0,0,0,Machine parameters eeprom alarm,8,30,,0,8,-1,59894,39290,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
188eb358-b159-4ab9-91a6-10796b1359e5,61,,13,13,,0,,S_ALM_TIMEOUT_DEFROST,false,0,0,0,Timeout defrost alarm,8,30,,39,8,-1,59904,39300,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,3,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
5089dff4-862a-4d1d-810c-b3314e588648,62,,14,14,,0,,S_ALM_PRE_ALTA_TEMP_COND,false,0,0,0,High temperature condenser pre-alarm,8,30,,39,8,-1,59910,39306,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
2b78a25c-5cb2-4818-a847-e6904f65aa3b,63,,9,9,,0,,S_ALM_BASSA_TEMP,false,0,0,0,Low temperature alarm,8,30,,0,8,-1,59911,39307,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
858c3da9-a16b-4361-963b-ccb17e3b2e2b,64,,12,12,,0,,S_ALM_RITARDATO_ESTERNO,false,0,0,0,External delay alarm,8,30,,0,8,-1,59916,39312,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
27b89756-c396-490d-9bcd-e0b1cf267358,65,,15,15,,0,,S_ALM_ALTA_TEMP_COND,false,0,0,0,High temperature condenser alarm,8,30,,0,8,-1,59919,39316,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
c9715966-b74c-43ce-a6b1-79f12644961c,66,,24,24,,0,,S_PRE_ALARM_PORTA_APERTA,false,0,0,0,Open door pre-alarm status,8,30,,39,8,-1,59944,39345,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,3,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
69fcb29e-bc25-428d-b90e-810ac98c17cc,67,,11,11,,0,,S_ALM_IMMEDIATO_ESTERNO,false,0,0,0,External immediate alarm,8,30,,0,8,-1,59951,39352,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
42c88447-8687-4602-ab01-3b84c15f3bc7,68,,18,18,,0,,S_ALM_EEPROM_PAR_FUNZ,false,0,0,0,Functions parameters eeprom alarm,8,30,,0,8,-1,59953,39354,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
233852ab-a79d-4a03-b4fe-f7f33199c284,69,,16,16,,0,,S_ALM_RTC_GUASTO,false,0,0,0,Broken RTC alarm,8,30,,39,8,-1,59957,39358,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
059428e3-1491-4c9d-854a-79cc268accde,70,,10,10,,0,,S_ALM_ALTA_TEMP,false,0,0,0,High temperature alarm,8,30,,0,8,-1,59958,39359,,,2020-04-05 17:05:14.035000,true,false,false,false,false,2020-04-05 17:05:14.035000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
3ea6dba6-45d0-4549-906e-2e5e40c3b594,71,,8,8,,0,,S_ALM_SONDA_3,false,0,0,0,3rd probe alarm,8,30,,0,8,-1,59857,39374,,,2020-04-05 17:05:14.164000,true,false,false,false,false,2020-04-05 17:05:14.164000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
08063db5-96a7-44d9-9290-ad313275c31a,72,,7,7,,0,,S_ALM_SONDA_2,false,0,0,0,2nd probe alarm,8,30,,0,8,-1,59858,39375,,,2020-04-05 17:05:14.164000,true,false,false,false,false,2020-04-05 17:05:14.164000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
14befd79-c94c-488e-9d9c-20bbebeb6469,73,,25,25,,0,,S_ALARM_PORTA_APERTA,false,0,0,0,Open door alarm status,8,30,,39,8,-1,59859,39376,,,2020-04-05 17:05:14.164000,true,false,false,false,false,2020-04-05 17:05:14.164000,8,,,,2,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
cc979989-c768-453a-b948-7edb3be0ee21,74,,6,6,,0,,S_ALM_SONDA_1,false,0,0,0,1st probe alarm,8,30,,0,8,-1,59860,39377,,,2020-04-05 17:05:14.164000,true,false,false,false,false,2020-04-05 17:05:14.164000,8,,,,1,1,true,NONE,4,,,0b4d7c6e-2aab-4733-a8d2-f8c8393d88f9
